value_x,value_y,result
0.811185578,0.604473101,0.490339862
0.083243028,0.324044187,0.026974419
0.852474611,0.20475376,0.174547382
0.5486462,0.380021714,0.208497469
0.01120254,0.52395047,0.005869576
0.619173714,0.944932953,0.585077646
0.072619717,0.592195438,0.043005065
0.022193664,0.088354996,0.001960921
0.423138203,0.801070896,0.338963699
0.852603805,0.485646028,0.414063651
0.98476608,0.848016184,0.835097573
0.509938206,0.880063302,0.448777901
0.401025859,0.79011701,0.316857352
0.794480469,0.450179039,0.357658454
0.726324969,0.421842913,0.306395041
0.043873568,0.589347167,0.025856763
0.462257311,0.831446018,0.384342
0.683593849,0.3672559,0.251053874
0.397920744,0.644786223,0.256573813
0.293454357,0.711088027,0.20867188
0.300568079,0.826617706,0.248454896
0.907217588,0.02710844,0.024593253
0.680844494,0.904759666,0.616000637
0.859799261,0.164314822,0.141277763
0.996705839,0.510769108,0.509086553
0.631140955,0.628247194,0.396512534
0.248253558,0.019746737,0.004902198
0.039644954,0.817492256,0.032409443
0.684534571,0.557256291,0.381461196
0.263054841,0.523863535,0.137804839
0.758571446,0.01370675,0.010397549
0.8966495,0.03088516,0.027693163
0.221679369,0.406928463,0.090207645
0.85245494,0.440061701,0.375132771
0.140025865,0.618033023,0.086540608
0.231706601,0.154193279,0.035727601
0.908102702,0.832349651,0.755858967
0.267515505,0.178243907,0.047683009
0.581562094,0.512462468,0.298028746
0.139123536,0.165988214,0.023092867
0.673848954,0.459631949,0.309722508
0.921186694,0.472073761,0.434868067
0.479772944,0.359953619,0.172696008
0.90373764,0.764492077,0.690900265
0.442952136,0.204402416,0.090540487
0.820599102,0.343699421,0.282039436
0.908954499,0.158720443,0.144269661
0.309470639,0.900800193,0.278771211
0.805603537,0.746714716,0.601556017
0.4660965,0.00668921,0.003117817
0.800119259,0.663687681,0.531029296
0.602834793,0.728038828,0.438887136
0.410080577,0.023234453,0.009527998
0.930815059,0.411427585,0.382962992
0.631213417,0.546331434,0.344851731
0.883560406,0.296906372,0.262334714
0.100058428,0.903101945,0.090362961
0.06502814,0.053835998,0.003500855
0.560896062,0.173127505,0.097106536
0.922925209,0.300201132,0.277063192
0.281706642,0.519105666,0.146235514
0.486392402,0.964777165,0.469260283
0.333418617,0.183643584,0.06123019
0.874058615,0.267550417,0.233854746
0.776198866,0.854479971,0.663246385
0.09804376,0.374113145,0.036679459
0.389008349,0.667010445,0.259472632
0.113828382,0.023432099,0.002667238
0.068754281,0.622638863,0.042809087
0.545659006,0.093833831,0.051201275
0.560300437,0.029058549,0.016281518
0.254204477,0.47423027,0.120551458
0.527675403,0.950569402,0.501592093
0.881789655,0.197786108,0.174405744
0.828076837,0.653483444,0.541134504
0.554606155,0.518147799,0.287367959
0.284440026,0.877724012,0.249659841
0.155933689,0.322840458,0.050341704
0.808406711,0.551331691,0.445700239
0.792651917,0.504755425,0.400095355
0.828608391,0.614527606,0.509202731
0.463053547,0.88771886,0.411061367
0.363507049,0.138955843,0.050511429
0.337841905,0.570527908,0.192748235
0.894709931,0.701113147,0.627292895
0.0019303,0.246612328,0.000476036
0.508608283,0.888486007,0.451891343
0.348937635,0.748531904,0.261190952
0.114956023,0.184982106,0.021264807
0.243397981,0.07754017,0.018873121
0.834997743,0.114100841,0.095273945
0.465739296,0.064652196,0.030111068
0.971362744,0.918629728,0.892322693
0.271348484,0.142450707,0.038653783
0.483513986,0.375870523,0.181738655
0.982663929,0.442535207,0.434863386
0.375032574,0.091970393,0.034491893
0.883810032,0.004041011,0.003571486
0.691539309,0.950426422,0.657257231
0.974456713,0.74422991,0.725219832
0.72550756,0.637814893,0.462739526
0.545413366,0.953724263,0.520173961
0.541183103,0.850629028,0.460346057
0.219712671,0.804206857,0.176694436
0.355312933,0.838887561,0.2980676
0.93343832,0.195230096,0.182235252
0.294308989,0.097059822,0.028565578
0.600062764,0.255993599,0.153612227
0.565052953,0.46049008,0.260201279
0.271173039,0.928749464,0.251851815
0.121742194,0.67805265,0.082547617
0.719595202,0.998648106,0.718622386
0.618254116,0.014379045,0.008889904
0.736053577,0.722204329,0.53158108
0.324876115,0.834076643,0.270971579
0.747042168,0.440194755,0.328844044
0.143810419,0.394245889,0.056696667
0.567204822,0.636097049,0.360797313
0.113278605,0.789136435,0.089392275
0.210236677,0.566467582,0.119092262
0.469325256,0.44122007,0.207075722
0.279767497,0.429438858,0.120143035
0.254152295,0.823191093,0.209215905
0.524484989,0.018520244,0.00971359
0.939180487,0.488135292,0.458447141
0.938228599,0.178450106,0.167426993
0.892382983,0.338361087,0.301947676
0.601331222,0.198352233,0.119275391
0.295030371,0.339084077,0.100040101
0.046053125,0.308354165,0.014200673
0.307924729,0.902742728,0.27797681
0.408210391,0.882682386,0.360320122
0.165889649,0.798203291,0.132413664
0.793160673,0.979797389,0.777136757
0.470468666,0.516991052,0.24322809
0.19271823,0.378900699,0.073021072
0.981813557,0.487268883,0.478407196
0.096009879,0.806949738,0.077475147
0.868131278,0.380005944,0.329895046
0.98902121,0.012802733,0.012662175
0.258259565,0.94657982,0.244463292
0.392619636,0.455423694,0.178808285
0.445057274,0.093493501,0.041609963
0.775409245,0.255788368,0.198340665
0.077549294,0.622766054,0.048295068
0.321173723,0.617299995,0.198260538
0.801206963,0.349446323,0.279978827
0.491309386,0.13005585,0.06389766
0.014754436,0.525056381,0.007746911
0.610938517,0,0
0.311840968,0.303266494,0.094570917
0.571784351,0.276675122,0.158198505
0.450788942,0.213700917,0.09633401
0.169848676,0.662772255,0.11257099
0.531723831,0.609845151,0.3242692
0.853799527,0.10197417,0.087065498
0.082562902,0.050358108,0.004157712
0.66123546,0.204910669,0.1354942
0.365038566,0.331268907,0.120925927
0.307559129,0.784415812,0.241254244
0.348351153,0.663048351,0.230973658
0.581961371,0.996338599,0.579830577
0.103545495,0.082171726,0.008508512
0.881991463,0.14410113,0.127095966
0.689951868,0.120271772,0.082981734
0.726485676,0.474491477,0.344711261
0.233368629,0.81328485,0.189795171
0.556716504,0.776310658,0.432184956
0.15543924,0.667703111,0.103787264
0.828224509,0.608479964,0.503958019
0.639524768,0.822871217,0.526246524
0.072761986,0.158998456,0.011569043
0.290538158,0.109068049,0.03168843
0.801164891,0.867991221,0.695404092
0.482856199,0.763711811,0.368762982
0.702804951,0.145233459,0.102070794
0.995840104,0.284637629,0.283453566
0.911126219,0.590286887,0.537825859
0.421598413,0.036027305,0.015189055
0.689106415,0.604597732,0.416632176
0.092426247,0.884853438,0.081783682
0.59849671,0.319756234,0.191373054
0.012480536,0.850162518,0.010610484
0.423112,0.354169059,0.149853179
0.401014221,0.465285019,0.186585909
0.636884338,0.862547934,0.54934327
0.203548784,0.476912092,0.097074876
0.465865597,0.365138673,0.170105546
0.765466184,0.511010404,0.391161184
0.045424691,0.451974603,0.020530807
0.590418174,0.80342209,0.474355004
0.523717795,0.589638767,0.308804315
0.306113266,0.199071541,0.06093844
0.127065198,0.278551896,0.035394252
0.572038792,0.487850427,0.279069369
0.500517058,0.37473726,0.187562391
0.568009299,0.604386236,0.343297002
0.145982934,0.885900947,0.12932642
0.188892973,0.931566175,0.175966305
0.377512273,0.033731399,0.012734017
0.45219732,0.878728877,0.397358844
0.557219103,0.131300375,0.073163077
0.429235376,0.225177787,0.096654272
0.497740386,0.507459987,0.25258333
0.94860005,0.419912359,0.398328884
0.362135957,0.22105858,0.080053261
0.659293161,0.923754146,0.609024791
0.774345493,0.016880516,0.013071352
0.487073506,0.394713379,0.19225443
0.198326118,0.024384377,0.004836059
0.09271973,0.538385009,0.049918913
0.690062577,0.345225134,0.238226945
0.608171532,0.366450887,0.222864998
0.510446775,0.816005392,0.416527321
0.336742357,0.970470736,0.326798603
0.723795442,0.624904971,0.45230337
0.472991546,0.182526747,0.086333608
0.149025293,0.03187669,0.004750433
0.208061671,0.211025199,0.043906256
0.983517497,0.691301617,0.679907236
0.715513072,0.000473115,0.00033852
0.548880382,0.294614299,0.161708009
0.193796925,0.737300876,0.142886643
0.194998619,0.994524482,0.193930901
0.849541935,0.020443757,0.017367829
0.254578383,0.180735626,0.046011383
0.535966838,0.098256887,0.052662433
0.843233444,0.946047306,0.797738728
0.983994767,0.616443644,0.60657732
0.236298463,0.786631284,0.185879763
0.872490385,0.184831429,0.161263644
0.693461427,0.173617274,0.120396883
0.617173049,0.573842377,0.35416005
0.545706948,0.748328466,0.408368044
0.560320958,0.38107556,0.213524623
0.584787009,0.419195624,0.245140155
0.764591002,0.359628117,0.274968422
0.878384477,0.386751555,0.339716563
0.751940912,0.753753573,0.566778149
0.381134753,0.683509875,0.260509367
0.62059388,0.306904484,0.190463044
0.48433949,0.470221632,0.227746906
0.449096805,0.406401,0.182513391
0.128475313,0.603881439,0.077583857
0.76105606,0.483902455,0.368276896
0.839653712,0.440715962,0.370048794
0.74461075,0.938005889,0.698449268
0.243852211,0.002983327,0.000727491
0.940533225,0.006968863,0.006554447
0.21158858,0.147376689,0.031183224
0.487716335,0.335078434,0.163423226
0.855131775,0.122554431,0.104800188
0.487508728,0.340664933,0.166077128
0.467325559,0.615410212,0.287596921
0.641464408,0.828920462,0.531722974
0.854264942,0.955738633,0.816454008
0.864576582,0.811650218,0.701733771
0.931293821,0,0
0.427277209,0.452175072,0.193204103
0.334730943,0.968352626,0.324137587
0.563424353,0.450402194,0.253767565
0.160693744,0.464545157,0.074649501
0.988393035,0.474157831,0.468654298
0.998121621,0.739574369,0.738185168
0.901192778,0.112796989,0.101651832
0.098909233,0.411570694,0.040708142
0.418561929,0.429186056,0.179640944
0.399679588,0.553470302,0.221210782
0.362393382,0.314138511,0.113841717
0.846288487,0.449423636,0.380342049
0.287277869,0.751892631,0.216002113
0.007246095,0.274992799,0.001992624
0.933654392,0.957412298,0.893892197
0.770792113,0.758391195,0.584561952
0.564678523,0.113879697,0.064305419
0.063709828,0.185007712,0.011786809
0.670351336,0.833709752,0.558878446
0.763257371,0.53349718,0.407195655
0.520255937,0.669662026,0.348395645
0.506722228,0.092074245,0.046656067
0.546640264,0.390382358,0.213398715
0.718603694,0.773365532,0.555743328
0.818447277,0.94109597,0.770237434
0.561751832,0.774418141,0.435030809
0.219435051,0.485335838,0.106499694
0.026125063,0.784783256,0.020502512
0.068828596,0.510053434,0.035106262
0.428211484,0.302053448,0.129342755
0.203859726,0.186979079,0.038117504
0.571179664,0.026328209,0.015038138
0.680572367,0.697047164,0.474391038
0.219349203,0.299486079,0.065692033
0.339585919,0.305341478,0.103689666
0.177831736,0.867383744,0.154248357
0.558367597,0.849015014,0.474062473
0.719465055,0.077512641,0.055767637
0.431416027,0.841977313,0.363242507
0.794794287,0.804762228,0.639620421
0.528215369,0.222181183,0.117359516
0.319196737,0.314110459,0.100263034
0.251311236,0.875408261,0.219999932
0.576925749,0.547837892,0.316061786
0.488228752,0.068213141,0.033303617
0.427526358,0.917724434,0.392351385
0.440417941,0.603064479,0.265600416
0.166235503,0.073761943,0.012261854
0.502297603,0.824991494,0.41439125
0.984969586,0.151798505,0.149516911
0.213699767,0.194776792,0.041623755
0.511040596,0.123163888,0.062941746
0.412057772,0.279694917,0.115250465
0.374807146,0.104267258,0.039080114
0.216711197,0.826241296,0.17905574
0.385564555,0.226677886,0.087398958
0.823496801,0.143987084,0.118572903
0.089047483,0.214432034,0.019094633
0.185876187,0.437840251,0.081384076
0.142841997,0.674104144,0.096290382
0.408024977,0.984992481,0.401901534
0.16703914,0.407882916,0.068132411
0.693322107,0.067898723,0.047075685
0.530536429,0.511886851,0.271574622
0.099735178,0.342470309,0.034156337
0.977814275,0.693255552,0.677875175
0.0014282,0.277036106,0.000395663
0.756951996,0.195513441,0.147994289
0.122185071,0.046849477,0.005724307
0.763777716,0.232896773,0.177881365
0.737512194,0.218767689,0.161343838
0.67651736,0.451135723,0.305201148
0.927636149,0.531366952,0.492915193
0.141553521,0.528642647,0.074831228
0.236406315,0.46022768,0.10880073
0.277223423,0.05427279,0.015045689
0.012289132,0.891678802,0.010957958
0.873947349,0.076311784,0.066692481
0.502097277,0.042037492,0.02110691
0.640233362,0.826877826,0.52939477
0.303175927,0.112570429,0.034128644
0.250212506,0.366675016,0.091746675
0.446051612,0.677944441,0.302398211
0.360006194,0.005112609,0.001840571
0.28435618,0.681469985,0.193780202
0.386012019,0.89209788,0.344360504
0.108270798,0.063875861,0.00691589
0.443186204,0.82131327,0.363994711
0.925355451,0.028666593,0.026526788
0.366282321,0.699714431,0.256293026
0.311958851,0.609399693,0.190107628
0.063477162,0.513097907,0.032569999
0.752372662,0.432085553,0.325089358
0.655833765,0.075830774,0.049732382
0.820069384,0.419826456,0.344286823
0.027183862,0.680750246,0.018505421
0.065939593,0.877367463,0.057853254
0.976799643,0.951219698,0.929151062
0.854837301,0.711094393,0.607870011
0.498769082,0.575237776,0.286910818
0.872818786,0.067676874,0.059069647
0.292702326,0.733041855,0.214563056
0.851286165,0.788074671,0.670877065
0.380444918,0.052655824,0.020032641
0.375865637,0.161378827,0.060656756
0.86675455,0.530011204,0.459389623
0.667149059,0.19236233,0.128334347
0.261701359,0.708569106,0.185433498
0.961464354,0.232308067,0.223355926
0.546251648,0.514056185,0.280804038
0.574119519,0.637087211,0.365764203
0.46444878,0.013661688,0.006345154
0.536912351,0.997164187,0.535389768
0.245479294,0.953569191,0.234081492
0.944184014,0.355304427,0.33547276
0.933329972,0.759365352,0.708738443
0.875578625,0.47833642,0.418821145
0.150880327,0.995535318,0.150206694
0.41534078,0.688741019,0.286062232
0.323592594,0.110212375,0.035663908
0.88234837,0.764396713,0.674464194
0.032207731,0.698638084,0.022501548
0.808887845,0.942130814,0.762078165
0.396128549,0.1004848,0.039804898
0.652278128,0.283071678,0.184641464
0.730285912,0.332057566,0.242496963
0.101489855,0.993316045,0.100811502
0.268278655,0.200030968,0.053664039
0.428346647,0.818509496,0.350605798
0.1764808,0.200553246,0.035393797
0.986821012,0.126804721,0.125133563
0.893901449,0.374680421,0.334927371
0.718994961,0.097275826,0.069940829
0.4075,0.327119784,0.133301312
0.858310538,0.035803098,0.030730176
0.315448193,0.763548491,0.240859991
0.95481352,0.362246631,0.345877981
0.815966005,0.522123811,0.42603528
0.826412598,0.495465001,0.409458519
0.33910052,0.403456884,0.136812439
0.711161854,0.34148525,0.242851283
0.956357316,0.776489968,0.742601861
0.819322995,0.484349349,0.396838559
0.209367956,0.642360316,0.134489666
0.942727542,0.826265782,0.778943509
0.762241881,0.602219678,0.45903706
0.293664178,0.790813938,0.232233725
0.956623394,0.875965803,0.83796938
0.819495776,0.749785222,0.614445822
0.290123763,0.963308758,0.279478762
0.286530441,0.080509473,0.023068415
0.354587372,0.540841003,0.19177539
0.82540316,0.97786916,0.807136295
0.829479367,0.934303781,0.774985709
0.043020997,0.786966808,0.033856097
0.906467962,0.999519823,0.906032697
0.171494439,0.184693697,0.031673942
0.567431833,0.348508187,0.197754639
0.871711991,0.391683695,0.341435374
0.740070924,0.505234043,0.373909025
0.428045817,0.373962411,0.160073046
0.275544213,0.30891658,0.085120176
0.95264265,0.003313895,0.003156958
0.27676297,0.356968621,0.098795696
0.735725847,0.291726043,0.21463039
0.907015373,0.522718509,0.474113724
0.917826015,0.886783741,0.813913187
0.799986765,0.399891944,0.319908263
0.652250377,0.270727999,0.176582439
0.835345139,0.42888385,0.358266039
0.333628545,0.434621102,0.145002006
0.422845893,0.606566412,0.256484116
0.320161477,0.736359945,0.235754088
0.185654745,0.699702756,0.129903137
0.39798997,0.2761754,0.109915039
0.586228143,0.3901583,0.228721776
0.97311027,0.347070742,0.337738104
0.509081152,0.575637778,0.293046344
0.992457994,0.986560809,0.979120162
0.407870239,0,0
0.421715587,0.040234647,0.016967578
0.07530524,0.615077088,0.046318528
0.278432439,0.030338963,0.008447351
0.924027617,0.77675853,0.717746334
0.881495711,0.529367091,0.46663482
0.982187978,0.31107114,0.305530334
0.860186897,0.233639905,0.200973985
0.422373824,0.018674713,0.00788771
0.292010419,0.432465268,0.126284364
0.43635361,0.530111476,0.231316057
0.997690062,0.711673751,0.710029828
0.539801718,0.762646911,0.411678112
0.014848575,0.472624423,0.007017799
