value_x,value_y,result
0.963257755,0.290689205,1.25394696
0.456288575,0.827077622,1.283366197
0.93044624,0.147695967,1.078142207
0.715225002,0.897548435,1.612773437
0.3667418,0.370090678,0.736832478
0.174118872,0.320520508,0.49463938
0.638912447,0.006503637,0.645416084
0.490633924,0.09967714,0.590311064
0.805764415,0.520124766,1.325889181
0.542035105,0.748002594,1.290037699
0.30537677,0.747363934,1.052740705
0.695554823,0.814391786,1.509946609
0.840055464,0.158455471,0.998510934
0.67783945,0.771668083,1.449507532
0.098436777,0.256230593,0.35466737
0.589623302,0.345658937,0.935282239
0.482969944,0.283707504,0.766677447
0.52771951,0.290354033,0.818073543
0.646645094,0.008773807,0.6554189
0.498467583,0.75820237,1.256669953
0.368787388,0.06399896,0.432786348
0.822746957,0.499346915,1.322093873
0.149812424,0.030062007,0.179874432
0.21484479,0.313302583,0.528147373
0.935003392,0.513224967,1.448228359
0.647178295,0.281146296,0.928324591
0.446298271,0.798553563,1.244851833
0.037347889,0.202518667,0.239866557
0.817771176,0.087559924,0.9053311
0.997955778,0.833608733,1.831564511
0.494060759,0.572274412,1.066335171
0.854164705,0.717472469,1.571637173
0.821975124,0.137817385,0.95979251
0.579510651,0.851885381,1.431396031
0.154141972,0.253494261,0.407636234
0.711293059,0.660362539,1.371655598
0.64526494,0.77551125,1.42077619
0.82323176,0.160654887,0.983886647
0.075303076,0.927064426,1.002367502
0.496349883,0.93931539,1.435665274
0.052043385,0.443398458,0.495441842
0.993970537,0.778274582,1.772245119
0.198094754,0.009974456,0.20806921
0.061105522,0.17080746,0.231912982
0.744126965,0.500956137,1.245083102
0.469296321,0.606497913,1.075794234
0.6564664,0.48290499,1.13937139
0.732378487,0.612536835,1.344915323
0.48517157,0.494051118,0.979222688
0.345460391,0.111267065,0.456727456
0.448035987,0.565389585,1.013425571
0.726228578,0.890637853,1.616866432
0.031015851,0.85476045,0.885776301
0.966866119,0.049228219,1.016094337
0.341592031,0.801328071,1.142920102
0.415604403,0.856597894,1.272202296
0.073047993,0.035551647,0.10859964
0.233826616,0.871997041,1.105823656
0.703620536,0.01174263,0.715363166
0.90123528,0.68783213,1.58906741
0.97721056,0.053873477,1.031084037
0.058924215,0.102281588,0.161205802
0.022334096,0.738118381,0.760452477
0.158012531,0.742672535,0.900685065
0.22998,0.943051216,1.173031216
0.445193859,0.613622715,1.058816575
0.959781349,0.803493635,1.763274984
0.144409418,0.607500595,0.751910013
0.95341565,0.911196113,1.864611763
0.154702344,0.796528215,0.95123056
0.810774602,0.278023104,1.088797706
0.640831264,0.882491633,1.523322897
0.881861694,0.22364843,1.105510124
0.165868673,0.758081709,0.923950382
0.095882414,0.957208959,1.053091374
0.333176773,0.684496196,1.017672968
0.376729015,0.584684354,0.96141337
0.376825134,0.002123981,0.378949115
0.868321185,0.002390623,0.870711809
0.526470269,0.4378071,0.964277369
0.228782957,0.881882573,1.11066553
0.240669888,0.369978894,0.610648782
0.956132596,0.386904935,1.343037531
0.247364002,0.202312912,0.449676914
0.032990792,0.283502546,0.316493338
0.505071699,0.323809619,0.828881319
0.997785849,0.55250141,1.550287259
0.082378764,0.510925008,0.593303772
0.8671498,0.490599314,1.357749114
0.904174925,0.752293566,1.656468491
0.111011434,0.247637045,0.358648479
0.295472676,0.636090439,0.931563115
0.723637028,0.22174194,0.945378968
0.36966461,0.078362254,0.448026863
0.48401786,0.943985685,1.428003545
0.745654179,0.120434247,0.866088425
0.363155474,0.120522464,0.483677938
0.264585299,0.290134259,0.554719558
0.514711645,0.850657901,1.365369546
0.262045331,0.900514026,1.162559356
0.60007513,0.254483451,0.85455858
0.304972875,0.510977995,0.81595087
0.499205818,0.845706001,1.344911819
0.60315318,0.684453065,1.287606244
0.067273189,0.324808865,0.392082055
0.385907847,0.302805702,0.688713549
0.801585833,0.374271592,1.175857425
0.403232985,0.957559703,1.360792688
0.753891089,0.658878579,1.412769668
0.400879282,0.951287106,1.352166388
0.552303099,0.581179259,1.133482359
0.221649653,0.950417349,1.172067002
0.653929048,0.685576919,1.339505968
0.129867626,0.768096068,0.897963694
0.830518583,0.928132474,1.758651057
0.45989013,0.279561098,0.739451228
0.594651096,0.751365675,1.346016772
0.42006251,0.753751089,1.173813599
0.623016269,0.690599898,1.313616167
0.067926995,0.846034311,0.913961306
0.953013165,0.803092384,1.756105549
0.509852156,0.250503139,0.760355295
0.770037051,0.443557466,1.213594517
0.218142274,0.657566042,0.875708315
0.932586931,0.605688922,1.538275853
0.312262965,0.95799152,1.270254485
0.516394003,0.530627559,1.047021562
0.046688577,0.9547006,1.001389176
0.900658949,0.564108474,1.464767423
0.386635913,0.210090533,0.596726446
0.85157013,0.729753831,1.58132396
0.234899368,0.236286119,0.471185487
0.334710136,0.935490726,1.270200862
0.384676795,0.141534547,0.526211342
0.141606305,0.281417806,0.423024111
0.724682317,0.677920444,1.402602761
0.693608222,0.261807642,0.955415864
0.346298698,0.343520476,0.689819174
0.787675843,0.733615096,1.521290938
0.078640421,0.788663714,0.867304134
0.465859259,0.745907187,1.211766447
0.137069363,0.487377691,0.624447054
0.901311282,0.021625657,0.922936939
0.502434523,0.640345344,1.142779867
0.512645347,0.249601781,0.762247128
0.210580361,0.547764678,0.758345039
0.391333323,0.608247215,0.999580538
0.504208681,0.413859701,0.918068383
0.366095458,0.649595143,1.0156906
0.41175368,0.406320203,0.818073883
0.567085731,0.9396174,1.50670313
0.853161249,0.402678873,1.255840122
0.983468874,0.885883346,1.86935222
0.119691161,0.163645291,0.283336453
0.119569452,0.956930441,1.076499893
0.741232377,0.856762768,1.597995145
0.483645787,0.285267758,0.768913545
0.514372365,0.237319986,0.751692351
0.275148933,0.681234325,0.956383257
0.44054768,0.252971894,0.693519574
0.545338385,0.320612349,0.865950734
0.738673492,0.89549058,1.634164072
0.057748579,0.820589763,0.878338342
0.919128464,0.350249165,1.26937763
0.101781078,0.930936925,1.032718003
0.612372323,0.770420755,1.382793078
0.787770816,0.656850426,1.444621242
0.202696483,0.460618166,0.663314649
0.855738811,0.329464755,1.185203567
0.561179746,0.141492344,0.702672091
0.001659456,0.052007362,0.053666818
0.503476706,0.683523158,1.186999865
0.950275469,0.159660164,1.109935633
0.439332722,0.63804989,1.077382612
0.467857486,0.489584747,0.957442233
0.121309952,0.812659073,0.933969025
0.850407059,0.576283461,1.426690521
0.044309946,0.837804708,0.882114655
0.270284527,0.769450911,1.039735437
0.458412179,0.269642505,0.728054684
0.179178273,0.248238436,0.427416709
0.262363653,0.400862483,0.663226136
0.397121087,0.115927337,0.513048424
0.487831698,0.342347251,0.830178949
0.082270698,0.999529549,1.081800247
0.861726989,0.055048911,0.9167759
0.149270911,0.856712486,1.005983397
0.822283066,0.306035291,1.128318357
0.850798378,0.558397316,1.409195695
0.445531265,0.736411106,1.18194237
0.976451962,0.65358798,1.630039941
0.613309775,0.362912519,0.976222294
0.045874798,0.291170962,0.33704576
0.211933567,0.067364666,0.279298233
0.195064198,0.438440642,0.63350484
0.428847777,0.30093803,0.729785808
0.10425694,0.653295588,0.757552528
0.429295809,0.824066505,1.253362313
0.49179923,0.332694659,0.824493889
0.836390952,0.382567379,1.218958331
0.921525735,0.996545303,1.918071037
0.585145012,0.271163341,0.856308353
0.808794436,0.650943071,1.459737507
0.984810231,0.836765173,1.821575404
0.28910163,0.114240915,0.403342545
0.149722972,0.79962147,0.949344441
0.922278885,0.143731011,1.066009896
0.912698928,0.246740384,1.159439312
0.096997597,0.241020903,0.3380185
0.118665568,0.848227768,0.966893336
0.341550972,0.044808936,0.386359908
0.058923767,0.649170083,0.70809385
0.516252291,0.138111777,0.654364068
0.929145151,0.250985733,1.180130883
0.768142477,0.99608781,1.764230287
0.116427925,0.88391793,1.000345855
0.428853017,0.904663692,1.333516709
0.834426563,0.584798364,1.419224927
0.595646631,0.985523777,1.581170407
0.604875813,0.902990582,1.507866395
0.472038139,0.018601366,0.490639505
0.215998833,0.051368391,0.267367224
0.15585574,0.802097628,0.957953368
0.984947972,0.944760015,1.929707987
0.304225801,0.36667838,0.67090418
0.013032215,0.009528685,0.022560901
0.638656823,0.609832806,1.248489629
0.354762771,0.262534413,0.617297184
0.155151799,0.488966312,0.644118111
0.9772816,0.511003168,1.488284767
0.901071326,0.161568698,1.062640024
0.161013592,0.880224423,1.041238015
0.058234952,0.096488209,0.154723161
0.389786929,0.559476287,0.949263215
0.865827015,0.59896706,1.464794075
0.78638159,0.005638058,0.792019648
0.421906255,0.35604156,0.777947814
0.95165854,0.511920921,1.463579461
0.032836348,0.704628812,0.73746516
0.878514364,0.077662283,0.956176647
0.651244975,0.586186807,1.237431782
0.05589491,0.387251165,0.443146074
0.144015744,0.916712988,1.060728732
0.124598136,0.520654055,0.645252192
0.355237594,0.554263394,0.909500988
0.669269365,0.152090355,0.82135972
0.41421855,0.627965225,1.042183775
0.38145568,0.316624128,0.698079808
0.036420528,0.465446161,0.501866689
0.653590444,0.814587043,1.468177487
0.811230665,0.555397066,1.366627731
0.166029424,0.546203711,0.712233135
0.623563855,0.015849764,0.639413619
0.324518952,0.868793579,1.193312531
0.856723605,0.599516045,1.45623965
0.949276589,0.172557979,1.121834568
0.400677082,0.729198852,1.129875933
0.336249341,0.213036675,0.549286016
0.197844786,0.142916802,0.340761587
0.040602783,0.018694201,0.059296984
0.257064263,0.694008119,0.951072382
0.624964547,0.674861647,1.299826194
0.860771272,0.150642123,1.011413396
0.252898841,0.81031788,1.063216721
0.281200535,0.78912775,1.070328284
0.076688842,0.089904994,0.166593836
0.913405085,0.044742624,0.958147709
0.46535376,0.358762534,0.824116293
0.208462216,0.427627631,0.636089847
0.367769255,0.561263912,0.929033167
0.58184771,0.695098471,1.276946181
0.395239315,0.548329668,0.943568983
0.771848245,0.422736675,1.19458492
0.997419845,0.537037473,1.534457318
0.002758708,0.747902718,0.750661426
0.839487302,0.610295522,1.449782824
0.861631477,0.960304601,1.821936078
0.908787937,0.327618255,1.236406193
0.270329327,0.426629329,0.696958656
0.177096391,0.176678933,0.353775323
0.684786893,0.409137134,1.093924027
0.54588416,0.219881034,0.765765193
0.596208485,0.310823772,0.907032257
0.268505438,0.599876033,0.868381471
0.134031197,0.507529811,0.641561008
0.252325857,0.920000131,1.172325988
0.003622913,0.859088432,0.862711345
0.694914791,0.195019416,0.889934207
0.069438596,0.713231658,0.782670254
0.57140818,0.16046902,0.7318772
0.802462611,0.734449281,1.536911892
0.826243687,0.663464094,1.489707781
0.621353777,0.619771306,1.241125083
0.011381364,0.362740873,0.374122237
0.009210204,0.163906448,0.173116652
0.988044077,0.000334933,0.98837901
0.593651814,0.326150457,0.919802271
0.485885109,0.186079598,0.671964707
0.934703907,0.980773803,1.91547771
0.802921546,0.368279787,1.171201333
0.637523531,0.85973147,1.497255001
0.272586067,0.895659109,1.168245175
0.127506454,0.352796293,0.480302747
0.584064512,0.878362439,1.462426952
0.345218895,0.511579891,0.856798786
0.679810335,0.095649954,0.77546029
0.857031557,0.085901701,0.942933258
0.084321996,0.675715503,0.760037499
0.279994701,0.070480963,0.350475664
0.934930872,0.478900166,1.413831038
0.333545344,0.295262691,0.628808035
0.483405717,0.754087657,1.237493374
0.871139762,0.017240312,0.888380074
0.23513292,0.23381311,0.46894603
0.69450627,0.093053315,0.787559585
0.455524818,0.466475205,0.922000023
0.312178634,0.904729213,1.216907847
0.725041075,0.226029684,0.95107076
0.564673576,0.991174748,1.555848323
0.26907705,0.650924105,0.920001156
0.503247305,0.591375995,1.0946233
0.456848488,0.080420186,0.537268674
0.271012868,0.228920907,0.499933775
0.142176939,0.993605303,1.135782241
0.195251388,0.670037456,0.865288844
0.189254405,0.993621726,1.182876131
0.684803001,0.490743952,1.175546953
0.80992757,0.913539505,1.723467075
0.486939905,0.519522383,1.006462288
0.515628822,0.917253351,1.432882173
0.505087844,0.421795113,0.926882957
0.437356968,0.701792337,1.139149304
0.1123479,0.669855308,0.782203209
0.842414319,0.325090809,1.167505128
0.200980371,0.252110068,0.453090439
0.151385436,0.464748932,0.616134368
0.781667929,0.570367189,1.352035118
0.10521302,0.734282703,0.839495723
0.456098161,0.636841972,1.092940133
0.537174764,0.522868456,1.06004322
0.769651438,0.024807593,0.79445903
0.212062676,0.20499707,0.417059746
0.70104882,0.036373258,0.737422078
0.035171607,0.636255095,0.671426702
0.910353258,0.433944382,1.34429764
0.855996956,0.49101339,1.347010346
0.238461663,0.259361417,0.49782308
0.604798785,0.295061484,0.899860269
0.800183705,0.988892939,1.789076643
0.692116151,0.962921364,1.655037516
0.827421211,0.827317392,1.654738603
0.611545614,0.169817343,0.781362957
0.469321188,0.850236085,1.319557273
0.80085618,0.863616955,1.664473134
0.165693737,0.266240334,0.431934071
0.925830518,0.743547988,1.669378506
0.861968589,0.869892703,1.731861292
0.191896988,0.537316163,0.729213151
0.058142486,0.641903851,0.700046336
0.117244473,0.108920161,0.226164635
0.10676975,0.735081279,0.841851028
0.705391773,0.563073193,1.268464966
0.254618595,0.692423288,0.947041883
0.336803202,0.068254059,0.405057261
0.647789751,0.677818289,1.325608039
0.906088933,0.540032634,1.446121567
0.06774162,0.083601869,0.151343489
0.931203316,0.379724293,1.310927609
0.155352776,0.204855802,0.360208577
0.305171529,0.114940085,0.420111613
0.706981714,0.356937655,1.063919369
0.303417729,0.609056923,0.912474653
0.899100399,0.793548352,1.692648751
0.954514266,0.599677822,1.554192087
0.630648752,0.039420751,0.670069503
0.976186398,0.344769547,1.320955945
0.486400109,0.913042493,1.399442602
0.812259829,0.577325215,1.389585044
0.58618906,0.428869186,1.015058246
0.387848868,0.922877915,1.310726782
0.34353884,0.682323397,1.025862238
0.586896176,0.268220713,0.855116888
0.963578468,0.726204896,1.689783364
0.046957347,0.885246061,0.932203408
0.280381688,0.035186135,0.315567823
0.630714838,0.156044388,0.786759226
0.061929485,0.574563827,0.636493312
0.586190301,0.95064519,1.536835492
0.891674011,0.290084891,1.181758902
0.774813279,0.783997211,1.55881049
0.141808148,0.289268436,0.431076583
0.972868671,0.466757919,1.43962659
0.246696543,0.76709057,1.013787113
0.319549737,0.512409963,0.8319597
0.570965766,0.588290273,1.159256039
0.635257581,0.317759892,0.953017473
0.685002479,0.734218104,1.419220583
0.669929455,0.839560896,1.509490352
0.547636232,0.303441961,0.851078193
0.3205741,0.271689175,0.592263275
0.749172349,0.70792521,1.457097558
0.850194,0.080689026,0.930883027
0.072257624,0.931859845,1.004117469
0.427501571,0.251049852,0.678551423
0.008068423,0.301276528,0.309344952
0.191444461,0.342191857,0.533636318
0.203076456,0.910350409,1.113426865
0.627917414,0.8538928,1.481810214
0.962776607,0.265026373,1.22780298
0.988458398,0.555057431,1.543515829
0.402854797,0.876844768,1.279699565
0.324600394,0.558239613,0.882840006
0.191422069,0.921024805,1.112446874
0.942727431,0.402862624,1.345590054
0.581985989,0.044334093,0.626320082
0.130144967,0.576364836,0.706509803
0.773469069,0.260613546,1.034082615
0.419872713,0.368171097,0.78804381
0.588481311,0.46079807,1.049279381
0.026863811,0.103125825,0.129989636
0.5462964,0.79875654,1.345052939
0.892475756,0.277923357,1.170399112
0.229503567,0.80341269,1.032916257
0.743571655,0.297636401,1.041208055
0.628134857,0.000409397,0.628544255
0.500209787,0.153021901,0.653231687
0.803140625,0.712490889,1.515631515
0.862902621,0.557637571,1.420540191
0.234175781,0.355022733,0.589198513
0.226846269,0.806920609,1.033766879
0.630503366,0.539777477,1.170280843
0.267345698,0.216121337,0.483467036
0.607735229,0.26764288,0.875378109
0.864658831,0.038858167,0.903516999
0.534204366,0.865374673,1.39957904
0.099667528,0.369329754,0.468997282
0.823642586,0.816102729,1.639745315
0.346584279,0.385059221,0.7316435
0.88867274,0.639122585,1.527795325
0.031407438,0.96211196,0.993519398
0.418747286,0.005746366,0.424493651
0.109873153,0.792419042,0.902292195
0.009579833,0.710710249,0.720290082
0.420795956,0.852621561,1.273417516
0.733724423,0.896852824,1.630577246
0.320272503,0.381963431,0.702235934
0.354418259,0.278633219,0.633051478
0.004982998,0.23609028,0.241073279
0.155050336,0.183903133,0.338953468
0.608032438,0.980957481,1.588989919
0.357360219,0.224215784,0.581576003
0.728604611,0.899407405,1.628012016
0.151992875,0.561373433,0.713366308
0.702979418,0.124133155,0.827112573
0.825293207,0.776213771,1.601506979
0.677317586,0.217024194,0.89434178
0.410713059,0.881680939,1.292393999
0.844036616,0.429980339,1.274016954
0.517961147,0.057123369,0.575084515
0.628239317,0.273187973,0.901427291
0.975454115,0.859796169,1.835250284
0.1496877,0.051876985,0.201564685
0.428522193,0.030763165,0.459285358
0.623526867,0.469770012,1.093296879
0.303722789,0.598708944,0.902431733
0.207958808,0.175559179,0.383517988
0.94268463,0.021339547,0.964024177
0.512587095,0.62972845,1.142315546
0.044904662,0.143915,0.188819662
0.286975688,0.66489114,0.951866827
0.713901983,0.70752581,1.421427793
0.276423334,0.452508432,0.728931766
0.387425573,0.220216847,0.60764242
0.034129719,0.82214168,0.856271399
0.162708804,0.488269793,0.650978596
0.682887055,0.565863188,1.248750243
0.057823354,0.946626552,1.004449906
0.836274057,0.740049355,1.576323412
0.828560334,0.594875951,1.423436284
0.343029986,0.072438602,0.415468588
0.478086662,0.700452514,1.178539177
0.683661986,0.143035363,0.82669735
0.30094337,0.334887855,0.635831225
0.951823515,0.172288464,1.124111979
0.47556197,0.423473325,0.899035295
0.864093753,0.379181797,1.243275551
0.008536837,0.804948933,0.81348577
0.033221378,0.006154639,0.039376017
0.321312136,0.457804685,0.779116821
0.853514945,0.98896188,1.842476824
0.941019239,0.757819045,1.698838284
0.060721007,0.767681069,0.828402076
0.276659953,0.016977923,0.293637877
0.450302968,0.647951385,1.098254354
0.379979607,0.073964962,0.45394457
0.593944229,0.993572496,1.587516725
0.551709414,0.685305513,1.237014927
0.655395836,0.271041684,0.92643752
0.315847528,0.821497864,1.137345392
0.208216159,0.8408202,1.049036359
0.172706055,0.84110466,1.013810715
0.434619114,0.480923734,0.915542848
0.574078567,0.218419909,0.792498476
0.442313556,0.732884599,1.175198155
0.857381859,0.633062113,1.490443973
0.973804631,0.563335651,1.537140282
0.791498263,0.21796646,1.009464722
0.674237021,0.582382445,1.256619466
0.755120178,0.659656295,1.414776473
0.881234777,0.367872366,1.249107142
0.275819186,0.379661302,0.655480487
0.398127523,0.011795468,0.409922991
0.814429092,0.850920119,1.665349211
0.047430802,0.449429399,0.496860202
0.618832916,0.563469064,1.18230198
0.378652123,0.045840552,0.424492675
0.6254509,0.929426731,1.554877631
0.934446881,0.332349893,1.266796774
0.911652135,0.685485029,1.597137164
0.515175439,0.913618487,1.428793926
0.234985811,0.85183279,1.086818601
0.100642332,0.799339337,0.899981669
0.70423876,0.37058261,1.074821369
0.559122238,0.960302871,1.519425109
0.961927868,0.46879064,1.430718509
0.910252479,0.512360514,1.422612993
0.873403461,0.838810921,1.712214382
0.134105784,0.236581514,0.370687298
0.420049053,0.51151212,0.931561173
0.584705748,0.706320726,1.291026474
0.550381102,0.917943572,1.468324674
0.82104909,0.10774165,0.92879074
0.882046058,0.772948396,1.654994454
0.46465999,0.628536163,1.093196153
0.628720003,0.222911008,0.85163101
0.676362959,0.587820514,1.264183473
0.858934969,0.968718673,1.827653642
0.406755899,0.411888977,0.818644877
0.246660182,0.855704458,1.10236464
0.895708801,0.873561478,1.769270278
0.67517992,0.553727677,1.228907597
0.068555773,0.306079367,0.37463514
0.139149783,0.847351084,0.986500866
0.018025725,0.400889217,0.418914942
0.102033882,0.224823107,0.326856988
0.872757075,0.344562944,1.217320019
0.941217593,0.088259539,1.029477133
0.071953035,0.185604737,0.257557772
0.372390886,0.127425083,0.499815969
0.630891226,0.439302077,1.070193303
0.692756991,0.864268804,1.557025795
0.428595028,0.774555171,1.203150199
0.883544228,0.985213028,1.868757256
0.172025418,0.435572115,0.607597533
0.769873926,0.178761131,0.948635057
0.962763433,0.863253773,1.826017206
0.828369314,0.483492773,1.311862087
0.649553505,0.997031599,1.646585105
0.828887147,0.129553443,0.958440589
0.572519755,0.526024287,1.098544042
0.267052396,0.032926152,0.299978547
0.976855024,0.017420521,0.994275546
0.177852669,0.475255173,0.653107842
0.459037443,0.351319752,0.810357195
0.538239465,0.745869954,1.284109419
0.892675757,0.61269776,1.505373517
0.389275444,0.563225291,0.952500735
0.164051416,0.931843891,1.095895307
0.444879599,0.717113676,1.161993275
0.568458707,0.940262571,1.508721278
0.017654859,0.178747091,0.19640195
0.008768784,0.269143865,0.277912649
0.157398752,0.736709899,0.894108651
0.032677809,0.554466457,0.587144266
0.196565248,0.478793017,0.675358265
0.626901381,0.60556229,1.232463671
0.13442751,0.169179678,0.303607188
0.254834253,0.698351796,0.953186049
0.625009541,0.656687331,1.281696871
0.816104722,0.208675235,1.024779957
0.356468157,0.940626502,1.297094659
0.162057511,0.155921751,0.317979262
0.649326727,0.1506741,0.800000827
0.763860214,0.996212269,1.760072483
0.897219392,0.013323026,0.910542418
0.663530744,0.694419426,1.35795017
0.522214743,0.98596261,1.508177353
0.786701502,0.498233173,1.284934675
0.815168083,0.903305147,1.718473229
0.867666367,0.365848036,1.233514403
0.46249596,0.788076593,1.250572553
0.430889342,0.577891913,1.008781255
0.976190325,0.465212447,1.441402772
0.617275715,0.286007276,0.903282991
0.499186539,0.266129601,0.76531614
0.924943154,0.08505392,1.009997074
0.668543903,0.182094889,0.850638791
0.856243468,0.671366048,1.527609516
0.418717884,0.967967896,1.386685781
0.081420034,0.086635794,0.168055828
0.034056113,0.64406086,0.678116974
0.258986647,0.401788532,0.660775179
0.862186457,0.848553085,1.710739542
0.101831252,0.985056196,1.086887448
0.979615096,0.092746747,1.072361843
0.842209164,0.145371129,0.987580293
0.605113351,0.575170353,1.180283703
0.687183016,0.138845827,0.826028843
0.498403567,0.499596198,0.997999764
0.20340767,0.940920056,1.144327726
0.626555352,0.106059247,0.732614599
0.753147757,0.660704501,1.413852258
0.280673735,0.121369496,0.40204323
0.228371501,0.267218377,0.495589878
0.2156904,0.754797519,0.970487919
0.459019403,0.999968227,1.458987629
0.088876227,0.060526592,0.149402819
0.606430457,0.506033349,1.112463806
0.283048392,0.006459141,0.289507533
0.128113117,0.505143867,0.633256984
0.164777088,0.026313893,0.191090982
0.19913977,0.274168901,0.473308672
0.063476484,0.584394343,0.647870827
0.885852679,0.610372954,1.496225633
0.59074499,0.694414971,1.285159961
0.659849727,0.033379524,0.693229251
0.981680245,0.459145475,1.44082572
0.030045898,0.111406357,0.141452254
0.330665093,0.585878464,0.916543557
0.061084834,0.303206679,0.364291513
0.178709521,0.905002955,1.083712476
0.001695894,0.965630971,0.967326865
0.442815949,0.15770775,0.600523699
0.168181747,0.540593206,0.708774953
0.23613794,0.218640272,0.454778212
0.937733514,0.083452521,1.021186035
0.042920473,0.035465368,0.078385841
0.076190609,0.525700295,0.601890903
0.72640374,0.343932441,1.070336181
0.684531085,0.996508382,1.681039467
0.655329721,0.470585504,1.125915225
